id,mem:c0,mem:c1,mem:c2,mem:c3,mem:c4,mem:c5,mem:c6,mem:c7,mem:c8,mem:c9,mem:c10,mem:c11,mem:c12,mem:c13,mem:c14,mem:c15,mem:c16,mem:c17,mem:c18,mem:c19,mem:c20,mem:c21,mem:c22,mem:c23,mem:c24,mem:c25,mem:c26,mem:c27,mem:c28,mem:c29,mem:c30,cur:obj221@view_00027,cur:obj222@view_00027,cur:obj223@view_00027,cur:obj224@view_00027,cur:obj225@view_00027,cur:obj226@view_00027,cur:obj227@view_00027,cur:obj228@view_00027,cur:obj229@view_00027,cur:obj230@view_00027,cur:obj231@view_00027,cur:obj232@view_00027,cur:obj233@view_00027,cur:obj234@view_00027,cur:obj235@view_00027,cur:obj236@view_00027,cur:obj237@view_00027,cur:obj238@view_00027
mem:c10,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.058325,-0.079483,-0.074842,-0.059925,-0.060309,-0.056456,-0.069519,-0.000000,-0.078312,-0.000000,-0.071445,-0.054289,-0.066885,-0.059547,-0.058986,-0.000000,-0.071304,-0.057339
mem:c11,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
mem:c12,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.057779,-0.081596,-0.073224,-0.058121,-0.055035,-0.050969,-0.073878,-0.000000,-0.079539,-0.073958,-0.078147,-0.049963,-0.066393,-0.059036,-0.062513,-0.067806,-0.079521,-0.060886
mem:c13,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.072468,-0.073579,-0.060941,-0.000000,-0.046514,-0.048959,-0.093017,-0.000000,-0.079911,-0.000000,-0.089261,-0.000000,-0.070529,-0.064107,-0.067404,-0.069898,-0.089774,-0.066406
mem:c14,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.073414,-0.065501,-0.000000,-0.067779,-0.069124,-0.068880,-0.000000,-0.064006,-0.000000,-0.068710,-0.062559,-0.070771,-0.068364,-0.000000,-0.000000,-0.064809,-0.062968
mem:c15,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.051315,-0.060904,-0.062949,-0.068245,-0.071009,-0.065062,-0.057238,-0.064419,-0.057979,-0.070460,-0.056022,-0.071142,-0.063399,-0.057818,-0.063584,-0.070381,-0.055572,-0.060538
mem:c16,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.063371,-0.062446,-0.064696,-0.066209,-0.079580,-0.057806,-0.070763,-0.060904,-0.000000,-0.057563,-0.071410,-0.066670,-0.065894,-0.000000,-0.000000,-0.056751,-0.065767
mem:c17,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.079347,-0.078075,-0.000000,-0.057940,-0.061340,-0.077954,-0.000000,-0.074147,-0.000000,-0.071258,-0.000000,-0.076125,-0.069517,-0.000000,-0.000000,-0.075953,-0.067081
mem:c18,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.239187,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.123792
mem:c19,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.077657,-0.077946,-0.000000,-0.056130,-0.059690,-0.072188,-0.000000,-0.071404,-0.000000,-0.070550,-0.000000,-0.067073,-0.067880,-0.000000,-0.000000,-0.067969,-0.065048
mem:c20,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.072639,-0.069768,-0.064299,-0.000000,-0.046071,-0.051375,-0.075306,-0.000000,-0.083573,-0.000000,-0.078310,-0.000000,-0.063398,-0.061069,-0.000000,-0.000000,-0.074101,-0.059294
mem:c21,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.065954,-0.047983,-0.048774,-0.111058,-0.058495,-0.052093,-0.000000,-0.000000,-0.000000,-0.173514,-0.000000,-0.068132,-0.051412,-0.000000,-0.113286,-0.109105,-0.047064,-0.048433
mem:c22,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.066424,-0.079764,-0.063562,-0.000000,-0.055528,-0.052704,-0.087596,-0.000000,-0.085457,-0.000000,-0.089481,-0.000000,-0.075827,-0.060332,-0.000000,-0.000000,-0.086679,-0.068856
mem:c23,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.063121,-0.060788,-0.000000,-0.000000,-0.000000,-0.070153,-0.000000,-0.066744,-0.000000,-0.067356,-0.000000,-0.066902,-0.081744,-0.000000,-0.000000,-0.064319,-0.069503
mem:c24,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
mem:c25,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
mem:c26,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.052904,-0.064435,-0.064920,-0.072233,-0.064802,-0.061612,-0.057772,-0.000000,-0.061844,-0.083324,-0.057136,-0.065806,-0.076128,-0.061989,-0.070761,-0.080557,-0.061012,-0.069100
mem:c27,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.075026,-0.000000,-0.061642,-0.163659,-0.067746,-0.074011,-0.000000,-0.000000,-0.000000,-0.160621,-0.000000,-0.109695,-0.000000,-0.000000,-0.093153,-0.122880,-0.000000,-0.000000
mem:c28,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.117595,-0.108088,-0.000000,-0.209625,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
mem:c29,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.235684,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.195851,-0.000000,-0.000000,-0.000000
mem:c30,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.000000,-0.000000,-0.065318,-0.066006,-0.000000,-0.078515,-0.080375,-0.000000,-0.170637,-0.000000,-0.000000,-0.000000,-0.092908,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.069069
cur:obj221@view_00027,-0.000000,-0.101459,-0.000000,-0.063296,-0.061899,-0.000000,-0.000000,-0.000000,-0.131101,-0.000000,-0.058325,-0.000000,-0.057779,-0.072468,-0.000000,-0.051315,-0.000000,-0.000000,-0.000000,-0.000000,-0.072639,-0.065954,-0.066424,-0.000000,-0.000000,-0.000000,-0.052904,-0.075026,-0.000000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
cur:obj222@view_00027,-0.000000,-0.000000,-0.000000,-0.078427,-0.078314,-0.000000,-0.000000,-0.000000,-0.046699,-0.065878,-0.079483,-0.000000,-0.081596,-0.073579,-0.073414,-0.060904,-0.063371,-0.079347,-0.000000,-0.077657,-0.069768,-0.047983,-0.079764,-0.063121,-0.000000,-0.000000,-0.064435,-0.000000,-0.000000,-0.000000,-0.065318,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
cur:obj223@view_00027,-0.000000,-0.000000,-0.000000,-0.078462,-0.085552,-0.067876,-0.000000,-0.000000,-0.045530,-0.057437,-0.074842,-0.000000,-0.073224,-0.060941,-0.065501,-0.062949,-0.062446,-0.078075,-0.000000,-0.077946,-0.064299,-0.048774,-0.063562,-0.060788,-0.000000,-0.000000,-0.064920,-0.061642,-0.000000,-0.000000,-0.066006,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
cur:obj224@view_00027,-0.000000,-0.133871,-0.000000,-0.000000,-0.062863,-0.000000,-0.000000,-0.000000,-0.065250,-0.059463,-0.059925,-0.000000,-0.058121,-0.000000,-0.000000,-0.068245,-0.064696,-0.000000,-0.000000,-0.000000,-0.000000,-0.111058,-0.000000,-0.000000,-0.000000,-0.000000,-0.072233,-0.163659,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
cur:obj225@view_00027,-0.000000,-0.094617,-0.000000,-0.053485,-0.048166,-0.072325,-0.000000,-0.000000,-0.045653,-0.069348,-0.060309,-0.000000,-0.055035,-0.046514,-0.067779,-0.071009,-0.066209,-0.057940,-0.000000,-0.056130,-0.046071,-0.058495,-0.055528,-0.000000,-0.000000,-0.000000,-0.064802,-0.067746,-0.117595,-0.000000,-0.078515,-0.000000,-0.000000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
cur:obj226@view_00027,-0.000000,-0.104820,-0.000000,-0.059647,-0.057837,-0.081484,-0.000000,-0.000000,-0.040316,-0.068264,-0.056456,-0.000000,-0.050969,-0.048959,-0.069124,-0.065062,-0.079580,-0.061340,-0.000000,-0.059690,-0.051375,-0.052093,-0.052704,-0.000000,-0.000000,-0.000000,-0.061612,-0.074011,-0.108088,-0.000000,-0.080375,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
cur:obj227@view_00027,-0.000000,-0.000000,-0.000000,-0.070194,-0.067013,-0.000000,-0.073333,-0.000000,-0.055763,-0.060129,-0.069519,-0.000000,-0.073878,-0.093017,-0.068880,-0.057238,-0.057806,-0.077954,-0.000000,-0.072188,-0.075306,-0.000000,-0.087596,-0.070153,-0.000000,-0.000000,-0.057772,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
cur:obj228@view_00027,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.117955,-0.000000,-0.331204,-0.000000,-0.077087,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.064419,-0.070763,-0.000000,-0.239187,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.209625,-0.235684,-0.170637,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
cur:obj229@view_00027,-0.000000,-0.000000,-0.000000,-0.076508,-0.077604,-0.069762,-0.000000,-0.000000,-0.057239,-0.055115,-0.078312,-0.000000,-0.079539,-0.079911,-0.064006,-0.057979,-0.060904,-0.074147,-0.000000,-0.071404,-0.083573,-0.000000,-0.085457,-0.066744,-0.000000,-0.000000,-0.061844,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
cur:obj230@view_00027,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.089477,-0.000000,-0.000000,-0.000000,-0.073958,-0.000000,-0.000000,-0.070460,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.173514,-0.000000,-0.000000,-0.000000,-0.000000,-0.083324,-0.160621,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
cur:obj231@view_00027,-0.000000,-0.000000,-0.000000,-0.075251,-0.072283,-0.000000,-0.072430,-0.000000,-0.062326,-0.059633,-0.071445,-0.000000,-0.078147,-0.089261,-0.068710,-0.056022,-0.057563,-0.071258,-0.000000,-0.070550,-0.078310,-0.000000,-0.089481,-0.067356,-0.000000,-0.000000,-0.057136,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
cur:obj232@view_00027,-0.000000,-0.122164,-0.000000,-0.000000,-0.060023,-0.097160,-0.000000,-0.000000,-0.000000,-0.066304,-0.054289,-0.000000,-0.049963,-0.000000,-0.062559,-0.071142,-0.071410,-0.000000,-0.000000,-0.000000,-0.000000,-0.068132,-0.000000,-0.000000,-0.000000,-0.000000,-0.065806,-0.109695,-0.000000,-0.000000,-0.092908,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
