id,mem:c0,mem:c1,mem:c2,mem:c3,mem:c4,mem:c5,mem:c6,mem:c7,mem:c8,mem:c9,mem:c10,mem:c11,mem:c12,mem:c13,mem:c14,mem:c15,mem:c16,mem:c17,mem:c18,mem:c19,mem:c20,mem:c21,mem:c22,mem:c23,mem:c24,mem:c25,mem:c26,mem:c27,mem:c28,mem:c29,mem:c30,mem:c31,mem:c32,mem:c33,mem:c34,mem:c35,mem:c36,mem:c37,mem:c38,mem:c39,mem:c40,mem:c41,mem:c42,cur:obj184@view_00023,cur:obj185@view_00023,cur:obj186@view_00023,cur:obj187@view_00023,cur:obj188@view_00023,cur:obj189@view_00023,cur:obj190@view_00023,cur:obj191@view_00023,cur:obj192@view_00023,cur:obj193@view_00023,cur:obj194@view_00023,cur:obj195@view_00023,cur:obj196@view_00023,cur:obj197@view_00023,cur:obj198@view_00023
cur:obj185@view_00023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.743166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363810,0.000000,0.000000,0.000000,0.000000,0.527132,0.000000,0.000000,0.000000,0.000000,0.618880,0.000000,0.000000,0.426673,0.798934,0.000000,0.365310,0.000000,0.000000,0.000000,0.000000,0.651746,0.000000,0.388373,0.000000,0.000000,0.000000,0.000000,0.000000,0.376052,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cur:obj186@view_00023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.359754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.398284,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.722727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391651,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cur:obj187@view_00023,0.000000,0.000000,0.000000,0.399262,0.000000,0.541330,0.000000,0.376345,0.362463,0.474946,0.430889,0.374730,0.434009,0.361256,0.508218,0.568250,0.467784,0.434845,0.418512,0.442448,0.000000,0.000000,0.405938,0.000000,0.000000,0.000000,0.399492,0.000000,0.644870,0.000000,0.000000,0.443754,0.000000,0.000000,0.000000,0.510126,0.364607,0.000000,0.421092,0.512499,0.443526,0.447860,0.376438,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cur:obj188@view_00023,0.000000,0.000000,0.000000,0.639517,0.668068,0.000000,0.000000,0.000000,0.424923,0.575587,0.811801,0.000000,0.877668,0.570380,0.601514,0.614341,0.556164,0.677236,0.000000,0.646243,0.578457,0.394981,0.721928,0.402787,0.470275,0.000000,0.000000,0.000000,0.000000,0.609479,0.727722,0.465732,0.000000,0.521464,0.000000,0.640535,0.657225,0.423041,0.882760,0.000000,0.833481,0.697675,0.652321,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cur:obj189@view_00023,0.000000,0.000000,0.000000,0.533467,0.547588,0.000000,0.000000,0.000000,0.457314,0.500834,0.607430,0.000000,0.725857,0.688623,0.500511,0.523477,0.489228,0.612239,0.000000,0.547045,0.592644,0.000000,0.736643,0.430472,0.513035,0.000000,0.000000,0.000000,0.000000,0.807621,0.557474,0.393784,0.000000,0.371423,0.000000,0.472091,0.529633,0.000000,0.695329,0.000000,0.764061,0.482674,0.836685,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cur:obj190@view_00023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.396711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.803954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.376202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cur:obj191@view_00023,0.000000,0.000000,0.000000,0.507322,0.587964,0.369271,0.000000,0.000000,0.399948,0.599503,0.648118,0.000000,0.701496,0.548749,0.608282,0.602120,0.673108,0.580632,0.000000,0.514613,0.512919,0.423951,0.601398,0.365813,0.430054,0.000000,0.000000,0.000000,0.000000,0.559860,0.585325,0.561265,0.000000,0.522999,0.000000,0.708035,0.776385,0.467877,0.661822,0.398626,0.659420,0.746009,0.580278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cur:obj192@view_00023,0.000000,0.000000,0.000000,0.594863,0.603013,0.000000,0.000000,0.000000,0.405252,0.551278,0.757615,0.000000,0.774296,0.504288,0.569169,0.543094,0.530430,0.637655,0.000000,0.604942,0.471893,0.000000,0.588226,0.375325,0.431781,0.000000,0.000000,0.000000,0.000000,0.491057,0.655155,0.437697,0.000000,0.465401,0.000000,0.590238,0.615663,0.418491,0.800172,0.364704,0.675633,0.664739,0.569536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cur:obj193@view_00023,0.000000,0.000000,0.000000,0.588137,0.591303,0.000000,0.000000,0.000000,0.461499,0.538205,0.706263,0.000000,0.785193,0.585708,0.599790,0.539510,0.510732,0.628600,0.000000,0.583665,0.551472,0.394426,0.678927,0.351094,0.506306,0.000000,0.000000,0.000000,0.000000,0.639654,0.604061,0.439435,0.000000,0.479877,0.000000,0.533009,0.595229,0.356601,0.765214,0.000000,0.768290,0.577753,0.706036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cur:obj194@view_00023,0.000000,0.000000,0.000000,0.000000,0.000000,0.405106,0.681721,0.376304,0.000000,0.416057,0.000000,0.000000,0.354007,0.356542,0.000000,0.000000,0.391851,0.000000,0.518951,0.000000,0.000000,0.000000,0.381203,0.629137,0.000000,0.000000,0.412678,0.747190,0.369990,0.358834,0.000000,0.000000,0.000000,0.000000,0.647204,0.375701,0.456578,0.000000,0.371648,0.000000,0.354324,0.402779,0.357563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
cur:obj195@view_00023,0.000000,0.000000,0.000000,0.563841,0.598479,0.386602,0.385675,0.000000,0.520663,0.492317,0.575143,0.000000,0.659048,0.797574,0.491154,0.454974,0.595697,0.581588,0.000000,0.539649,0.682151,0.000000,0.707344,0.436569,0.549882,0.000000,0.000000,0.000000,0.000000,0.864414,0.568594,0.476334,0.000000,0.000000,0.383099,0.465280,0.576090,0.000000,0.625102,0.000000,0.697741,0.497084,0.786776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
cur:obj196@view_00023,0.000000,0.000000,0.000000,0.585603,0.513225,0.000000,0.376007,0.000000,0.491508,0.489508,0.621206,0.000000,0.675372,0.706024,0.538227,0.505146,0.467248,0.580996,0.000000,0.533464,0.582067,0.000000,0.706034,0.393793,0.541021,0.000000,0.000000,0.000000,0.000000,0.767644,0.527831,0.404975,0.000000,0.378017,0.000000,0.439327,0.492096,0.000000,0.694605,0.000000,0.688968,0.483594,0.838617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
cur:obj197@view_00023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.634820,0.409525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.474701,0.000000,0.000000,0.000000,0.000000,0.699064,0.000000,0.000000,0.389315,0.692195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.775503,0.000000,0.353334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
cur:obj198@view_00023,0.000000,0.000000,0.000000,0.637328,0.707761,0.000000,0.000000,0.000000,0.489690,0.538589,0.728879,0.000000,0.781318,0.652080,0.558811,0.521692,0.593600,0.632184,0.000000,0.606752,0.694492,0.415046,0.709163,0.365441,0.542676,0.000000,0.000000,0.000000,0.000000,0.681394,0.725348,0.528505,0.000000,0.528379,0.000000,0.614850,0.713071,0.414994,0.790191,0.000000,0.799442,0.677311,0.626484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
